DHSCLUST,LATNUM,LONGNUM,URBAN_RURA,ADM1NAME,DHSREGNA
10815.0,26.443086,76.450544,R,RAJASTHAN,Sawai Madhopur
10816.0,25.993474,76.393752,U,RAJASTHAN,Sawai Madhopur
10817.0,26.610983,76.94578,R,RAJASTHAN,Sawai Madhopur
10818.0,26.384254,76.630636,R,RAJASTHAN,Sawai Madhopur
10819.0,26.31499,76.386257,R,RAJASTHAN,Sawai Madhopur
10820.0,26.053574,76.154827,R,RAJASTHAN,Sawai Madhopur
10821.0,25.99639,76.354285,U,RAJASTHAN,Sawai Madhopur
10822.0,26.387595,76.594079,R,RAJASTHAN,Sawai Madhopur
10823.0,26.327943,76.199972,R,RAJASTHAN,Sawai Madhopur
10824.0,26.556098,76.783314,R,RAJASTHAN,Sawai Madhopur
10825.0,26.103024,76.481729,R,RAJASTHAN,Sawai Madhopur
10826.0,25.980051,76.386304,U,RAJASTHAN,Sawai Madhopur
10827.0,26.37883,76.291368,R,RAJASTHAN,Sawai Madhopur
10828.0,26.346078,76.218326,U,RAJASTHAN,Sawai Madhopur
10829.0,26.221299,76.515681,R,RAJASTHAN,Sawai Madhopur
10830.0,26.241341,76.394829,R,RAJASTHAN,Sawai Madhopur
10831.0,26.20404,76.163393,R,RAJASTHAN,Sawai Madhopur
10832.0,26.115591,76.419999,R,RAJASTHAN,Sawai Madhopur
10833.0,26.388367,76.453469,R,RAJASTHAN,Sawai Madhopur
10834.0,26.125874,76.396666,R,RAJASTHAN,Sawai Madhopur
10835.0,26.411189,76.540811,R,RAJASTHAN,Sawai Madhopur
10836.0,26.497802,76.739517,U,RAJASTHAN,Sawai Madhopur
10837.0,26.447637,76.673449,U,RAJASTHAN,Sawai Madhopur
10838.0,25.986435,76.383459,U,RAJASTHAN,Sawai Madhopur
10839.0,26.247052,76.143659,R,RAJASTHAN,Sawai Madhopur
10840.0,26.640257,76.935612,R,RAJASTHAN,Sawai Madhopur
10841.0,26.504261,76.5432,R,RAJASTHAN,Sawai Madhopur
10842.0,26.434738,76.731973,R,RAJASTHAN,Sawai Madhopur
10843.0,26.428526,76.475608,R,RAJASTHAN,Sawai Madhopur
10844.0,26.390109,76.32138,R,RAJASTHAN,Sawai Madhopur
10845.0,26.26815,76.159046,R,RAJASTHAN,Sawai Madhopur
10901.0,27.021905,76.92706,U,RAJASTHAN,Dausa
10902.0,26.942544,76.747527,R,RAJASTHAN,Dausa
10903.0,26.703781,76.386192,R,RAJASTHAN,Dausa
10904.0,27.141526,76.841754,U,RAJASTHAN,Dausa
10905.0,27.03036,76.710737,R,RAJASTHAN,Dausa
10906.0,27.047564,76.671954,R,RAJASTHAN,Dausa
10907.0,26.931083,76.489315,R,RAJASTHAN,Dausa
10908.0,26.731872,76.290906,R,RAJASTHAN,Dausa
10909.0,27.080492,76.796545,R,RAJASTHAN,Dausa
10910.0,26.899742,76.621463,R,RAJASTHAN,Dausa
10911.0,26.901705,76.723089,R,RAJASTHAN,Dausa
10912.0,26.594742,76.316264,R,RAJASTHAN,Dausa
10913.0,26.504153,76.450913,R,RAJASTHAN,Dausa
10914.0,26.742621,76.334102,R,RAJASTHAN,Dausa
10915.0,27.041385,76.914333,R,RAJASTHAN,Dausa
10916.0,26.908963,76.348136,U,RAJASTHAN,Dausa
10917.0,27.081991,76.747427,R,RAJASTHAN,Dausa
10918.0,27.115418,76.927511,R,RAJASTHAN,Dausa
10919.0,26.915148,76.667432,R,RAJASTHAN,Dausa
10920.0,26.769459,76.201039,R,RAJASTHAN,Dausa
10921.0,26.892609,76.322945,U,RAJASTHAN,Dausa
10922.0,26.536358,76.167384,R,RAJASTHAN,Dausa
10923.0,26.835835,76.556709,R,RAJASTHAN,Dausa
10924.0,27.058762,76.575572,R,RAJASTHAN,Dausa
10925.0,26.841666,76.584667,R,RAJASTHAN,Dausa
10926.0,26.901583,76.344845,U,RAJASTHAN,Dausa
10927.0,27.006891,76.932587,R,RAJASTHAN,Dausa
10928.0,27.073211,76.573395,R,RAJASTHAN,Dausa
10929.0,26.753424,76.243039,R,RAJASTHAN,Dausa
10930.0,27.02756,76.936622,R,RAJASTHAN,Dausa
10931.0,26.695885,76.437968,R,RAJASTHAN,Dausa
10932.0,26.927987,76.950576,R,RAJASTHAN,Dausa
10933.0,26.515497,76.162272,R,RAJASTHAN,Dausa
10934.0,26.952092,76.625251,R,RAJASTHAN,Dausa
10935.0,26.99072,76.603151,R,RAJASTHAN,Dausa
10936.0,26.900058,76.330712,U,RAJASTHAN,Dausa
10937.0,27.087471,76.514622,R,RAJASTHAN,Dausa
10938.0,27.014859,76.669933,R,RAJASTHAN,Dausa
10939.0,27.01747,76.489067,R,RAJASTHAN,Dausa
10940.0,26.892755,76.674705,R,RAJASTHAN,Dausa
10941.0,27.089014,76.506195,R,RAJASTHAN,Dausa
10942.0,26.765232,76.485041,R,RAJASTHAN,Dausa
10943.0,27.037592,76.909629,R,RAJASTHAN,Dausa
10944.0,26.596142,76.282688,R,RAJASTHAN,Dausa
10945.0,27.024458,76.976386,R,RAJASTHAN,Dausa
11001.0,26.849063,75.775147,U,RAJASTHAN,Jaipur
11002.0,27.479275,76.141969,R,RAJASTHAN,Jaipur
11003.0,26.935961,75.755634,U,RAJASTHAN,Jaipur
11004.0,26.794819,75.791502,U,RAJASTHAN,Jaipur
11005.0,27.047017,76.170313,R,RAJASTHAN,Jaipur
11006.0,27.423522,75.901336,R,RAJASTHAN,Jaipur
11007.0,27.114009,75.602898,R,RAJASTHAN,Jaipur
11008.0,26.964727,75.595998,R,RAJASTHAN,Jaipur
11009.0,26.59933,75.948494,U,RAJASTHAN,Jaipur
11010.0,27.675448,76.11277,R,RAJASTHAN,Jaipur
11011.0,26.802977,75.761863,U,RAJASTHAN,Jaipur
11012.0,26.955998,75.725366,R,RAJASTHAN,Jaipur
11013.0,27.273471,75.613256,R,RAJASTHAN,Jaipur
11014.0,26.854222,75.007107,R,RAJASTHAN,Jaipur
11015.0,27.441941,75.902497,R,RAJASTHAN,Jaipur
11016.0,27.153898,75.355732,U,RAJASTHAN,Jaipur
11017.0,27.262136,75.725907,R,RAJASTHAN,Jaipur
11018.0,26.969671,75.761802,U,RAJASTHAN,Jaipur
11019.0,26.942565,75.744289,U,RAJASTHAN,Jaipur
11020.0,26.78709,75.793029,U,RAJASTHAN,Jaipur
11021.0,26.825991,75.815901,U,RAJASTHAN,Jaipur
11022.0,27.227025,75.615846,R,RAJASTHAN,Jaipur
11023.0,27.20347,75.7547,R,RAJASTHAN,Jaipur
11024.0,26.937791,75.749619,U,RAJASTHAN,Jaipur
11025.0,26.934217,75.752404,U,RAJASTHAN,Jaipur
11026.0,26.849324,75.827929,U,RAJASTHAN,Jaipur
11027.0,26.794463,75.819251,U,RAJASTHAN,Jaipur
11028.0,26.887639,75.708047,U,RAJASTHAN,Jaipur
11029.0,27.057716,75.911874,R,RAJASTHAN,Jaipur
11030.0,27.404721,75.967485,U,RAJASTHAN,Jaipur
11031.0,26.844021,75.666763,R,RAJASTHAN,Jaipur
11032.0,26.676313,76.014039,R,RAJASTHAN,Jaipur
11033.0,27.020635,76.084939,R,RAJASTHAN,Jaipur
11034.0,26.503248,75.579216,R,RAJASTHAN,Jaipur
11035.0,27.054249,75.475301,R,RAJASTHAN,Jaipur
11036.0,26.894642,75.76933,U,RAJASTHAN,Jaipur
11037.0,27.205026,75.3559,U,RAJASTHAN,Jaipur
11038.0,26.880084,75.748265,U,RAJASTHAN,Jaipur
11039.0,27.742783,76.079788,R,RAJASTHAN,Jaipur
11040.0,27.002555,75.763654,U,RAJASTHAN,Jaipur
11041.0,26.881724,75.773653,U,RAJASTHAN,Jaipur
11042.0,26.805212,75.801269,U,RAJASTHAN,Jaipur
11043.0,26.568097,76.140945,R,RAJASTHAN,Jaipur
11044.0,26.817831,76.133757,U,RAJASTHAN,Jaipur
11045.0,26.949729,75.694227,U,RAJASTHAN,Jaipur
11101.0,27.744561,75.778214,U,RAJASTHAN,Sikar
11102.0,27.943826,74.95801,R,RAJASTHAN,Sikar
11103.0,28.136977,75.045573,R,RAJASTHAN,Sikar
11104.0,27.648239,75.182432,U,RAJASTHAN,Sikar
11105.0,27.983725,74.966523,R,RAJASTHAN,Sikar
11106.0,27.471922,75.549174,R,RAJASTHAN,Sikar
11107.0,27.499146,75.317539,R,RAJASTHAN,Sikar
11108.0,27.565867,75.931144,R,RAJASTHAN,Sikar
11109.0,27.557159,75.25196,R,RAJASTHAN,Sikar
11110.0,27.870505,75.221523,R,RAJASTHAN,Sikar
11111.0,27.473927,75.517202,R,RAJASTHAN,Sikar
11112.0,27.352785,75.495453,R,RAJASTHAN,Sikar
11113.0,27.185988,75.28132,R,RAJASTHAN,Sikar
11114.0,27.537485,74.917294,R,RAJASTHAN,Sikar
11115.0,27.327791,75.339152,R,RAJASTHAN,Sikar
11116.0,27.258362,75.195151,U,RAJASTHAN,Sikar
11117.0,27.703926,75.698943,R,RAJASTHAN,Sikar
11118.0,27.609225,75.13904,U,RAJASTHAN,Sikar
11119.0,27.477159,75.589299,R,RAJASTHAN,Sikar
11120.0,27.906251,75.895703,R,RAJASTHAN,Sikar
11121.0,27.627286,75.16353,U,RAJASTHAN,Sikar
11122.0,27.397659,75.027978,R,RAJASTHAN,Sikar
11123.0,27.515144,75.655723,R,RAJASTHAN,Sikar
11124.0,27.689816,75.750763,R,RAJASTHAN,Sikar
11125.0,27.698458,75.146703,R,RAJASTHAN,Sikar
11126.0,27.366419,75.56844,U,RAJASTHAN,Sikar
11127.0,27.661093,75.154179,U,RAJASTHAN,Sikar
11128.0,27.600978,75.151544,U,RAJASTHAN,Sikar
11129.0,28.037662,75.057872,R,RAJASTHAN,Sikar
11130.0,27.396317,75.641371,R,RAJASTHAN,Sikar
11131.0,27.915958,75.097846,R,RAJASTHAN,Sikar
11132.0,27.533418,75.570592,R,RAJASTHAN,Sikar
11133.0,27.277904,75.228419,R,RAJASTHAN,Sikar
11134.0,27.714953,75.061612,R,RAJASTHAN,Sikar
11135.0,27.673149,74.736158,R,RAJASTHAN,Sikar
11136.0,27.372322,75.576313,U,RAJASTHAN,Sikar
11137.0,27.973227,74.962909,U,RAJASTHAN,Sikar
11138.0,27.544115,75.135202,U,RAJASTHAN,Sikar
11139.0,27.413094,74.974009,R,RAJASTHAN,Sikar
11140.0,27.620428,75.254531,R,RAJASTHAN,Sikar
11141.0,27.479783,75.378342,R,RAJASTHAN,Sikar
11142.0,27.41391,75.770699,R,RAJASTHAN,Sikar
11143.0,27.724699,75.141152,R,RAJASTHAN,Sikar
11144.0,27.490128,75.899118,R,RAJASTHAN,Sikar
11145.0,27.663633,75.074448,R,RAJASTHAN,Sikar
11201.0,27.024897,75.001066,U,RAJASTHAN,Nagaur
11202.0,26.867828,74.446185,R,RAJASTHAN,Nagaur
11203.0,26.778996,74.392966,R,RAJASTHAN,Nagaur
11204.0,26.886998,74.305526,U,RAJASTHAN,Nagaur
11205.0,27.152003,74.560991,R,RAJASTHAN,Nagaur
11206.0,26.526065,74.192901,R,RAJASTHAN,Nagaur
11207.0,27.214671,74.390968,R,RAJASTHAN,Nagaur
11208.0,27.056081,73.301234,R,RAJASTHAN,Nagaur
11209.0,26.856394,73.745684,R,RAJASTHAN,Nagaur
11210.0,27.298854,74.104764,R,RAJASTHAN,Nagaur
11211.0,26.729797,74.476833,R,RAJASTHAN,Nagaur
11212.0,27.624008,74.406693,R,RAJASTHAN,Nagaur
11213.0,27.300025,75.094653,R,RAJASTHAN,Nagaur
11214.0,27.001541,73.16835,R,RAJASTHAN,Nagaur
11215.0,26.559004,74.079245,R,RAJASTHAN,Nagaur
11216.0,27.034586,74.679057,U,RAJASTHAN,Nagaur
11217.0,27.411052,74.782063,R,RAJASTHAN,Nagaur
11218.0,26.688507,74.229461,R,RAJASTHAN,Nagaur
11219.0,26.877272,74.228673,R,RAJASTHAN,Nagaur
11220.0,27.177578,74.353988,R,RAJASTHAN,Nagaur
11221.0,27.395583,74.5823,U,RAJASTHAN,Nagaur
11222.0,26.66966,73.802927,R,RAJASTHAN,Nagaur
11223.0,27.012451,75.195673,R,RAJASTHAN,Nagaur
11224.0,27.10641,75.196458,R,RAJASTHAN,Nagaur
11225.0,26.612381,74.283228,R,RAJASTHAN,Nagaur
11226.0,27.093796,74.374765,U,RAJASTHAN,Nagaur
11227.0,27.232378,74.868728,R,RAJASTHAN,Nagaur
11228.0,27.030105,74.73592,U,RAJASTHAN,Nagaur
11229.0,27.186547,73.551387,R,RAJASTHAN,Nagaur
11230.0,26.988714,73.752985,R,RAJASTHAN,Nagaur
11231.0,26.940854,74.585427,R,RAJASTHAN,Nagaur
11232.0,27.151517,74.401535,R,RAJASTHAN,Nagaur
11233.0,27.133964,74.328813,R,RAJASTHAN,Nagaur
11234.0,27.514219,73.698852,R,RAJASTHAN,Nagaur
11235.0,27.304273,74.714523,R,RAJASTHAN,Nagaur
11236.0,27.407346,74.584965,U,RAJASTHAN,Nagaur
11237.0,27.083909,73.8645,U,RAJASTHAN,Nagaur
11238.0,27.038966,74.727777,U,RAJASTHAN,Nagaur
11239.0,26.516118,74.040129,R,RAJASTHAN,Nagaur
11240.0,27.065268,74.95831,R,RAJASTHAN,Nagaur
11241.0,27.21584,74.186692,R,RAJASTHAN,Nagaur
11242.0,26.618856,74.476799,R,RAJASTHAN,Nagaur
11243.0,27.555086,74.699957,R,RAJASTHAN,Nagaur
11244.0,27.073143,74.571804,R,RAJASTHAN,Nagaur
11245.0,27.08384,73.650816,R,RAJASTHAN,Nagaur
11301.0,26.292194,73.026677,U,RAJASTHAN,Jodhpur
11302.0,26.467217,72.770757,R,RAJASTHAN,Jodhpur
11303.0,26.838953,72.855626,R,RAJASTHAN,Jodhpur
11304.0,26.281057,73.010156,U,RAJASTHAN,Jodhpur
11305.0,26.208661,72.987333,R,RAJASTHAN,Jodhpur
11306.0,27.01202,72.589754,R,RAJASTHAN,Jodhpur
11307.0,26.288454,72.573947,R,RAJASTHAN,Jodhpur
11308.0,26.435749,73.179025,R,RAJASTHAN,Jodhpur
11309.0,26.362939,73.760169,R,RAJASTHAN,Jodhpur
11310.0,27.074173,72.506348,R,RAJASTHAN,Jodhpur
11311.0,26.531891,72.984248,R,RAJASTHAN,Jodhpur
11312.0,26.695521,73.407933,R,RAJASTHAN,Jodhpur
11313.0,26.499292,73.280911,R,RAJASTHAN,Jodhpur
11314.0,27.150178,72.612156,R,RAJASTHAN,Jodhpur
11315.0,26.556007,72.371229,R,RAJASTHAN,Jodhpur
11316.0,26.291552,73.017764,U,RAJASTHAN,Jodhpur
11317.0,26.572661,72.950782,R,RAJASTHAN,Jodhpur
11318.0,26.287982,73.02857,U,RAJASTHAN,Jodhpur
11319.0,26.290939,73.008219,U,RAJASTHAN,Jodhpur
11320.0,26.704324,73.467305,R,RAJASTHAN,Jodhpur
11321.0,26.27307,73.021457,U,RAJASTHAN,Jodhpur
11322.0,27.133719,72.981465,R,RAJASTHAN,Jodhpur
11323.0,26.152005,73.036517,R,RAJASTHAN,Jodhpur
11324.0,26.282287,73.002109,U,RAJASTHAN,Jodhpur
11325.0,26.413516,72.888789,R,RAJASTHAN,Jodhpur
11326.0,26.315579,73.002737,U,RAJASTHAN,Jodhpur
11327.0,26.279077,72.992494,U,RAJASTHAN,Jodhpur
11328.0,26.286495,72.999366,U,RAJASTHAN,Jodhpur
11329.0,26.379142,73.143481,R,RAJASTHAN,Jodhpur
11330.0,26.029077,73.036735,R,RAJASTHAN,Jodhpur
11331.0,27.030608,72.654806,R,RAJASTHAN,Jodhpur
11332.0,26.367349,72.358789,R,RAJASTHAN,Jodhpur
11333.0,26.218607,73.000081,R,RAJASTHAN,Jodhpur
11334.0,27.388482,72.467331,R,RAJASTHAN,Jodhpur
11335.0,26.897879,72.785239,R,RAJASTHAN,Jodhpur
11336.0,26.280564,73.022916,U,RAJASTHAN,Jodhpur
11337.0,26.303829,73.01245,U,RAJASTHAN,Jodhpur
11338.0,26.142055,73.680817,U,RAJASTHAN,Jodhpur
11339.0,26.14145,72.883194,R,RAJASTHAN,Jodhpur
11340.0,26.212477,73.039551,U,RAJASTHAN,Jodhpur
11341.0,26.695374,73.290426,R,RAJASTHAN,Jodhpur
11342.0,26.232837,73.597167,R,RAJASTHAN,Jodhpur
11343.0,26.676611,72.393201,R,RAJASTHAN,Jodhpur
11344.0,26.296571,73.009467,U,RAJASTHAN,Jodhpur
11345.0,26.856254,73.011948,R,RAJASTHAN,Jodhpur
11401.0,26.917778,71.916106,U,RAJASTHAN,Jaisalmer
11402.0,27.161364,71.179942,R,RAJASTHAN,Jaisalmer
11403.0,27.292647,71.755777,R,RAJASTHAN,Jaisalmer
11404.0,26.921919,70.936063,U,RAJASTHAN,Jaisalmer
11405.0,26.555376,71.494592,R,RAJASTHAN,Jaisalmer
11406.0,27.284261,71.791399,R,RAJASTHAN,Jaisalmer
11407.0,26.953237,71.690766,R,RAJASTHAN,Jaisalmer
11408.0,27.318885,71.733252,R,RAJASTHAN,Jaisalmer
11409.0,26.533214,70.933495,R,RAJASTHAN,Jaisalmer
11410.0,26.4629,72.001647,R,RAJASTHAN,Jaisalmer
11411.0,26.700203,71.465397,R,RAJASTHAN,Jaisalmer
11412.0,27.294402,70.537379,R,RAJASTHAN,Jaisalmer
11413.0,27.291237,71.722867,R,RAJASTHAN,Jaisalmer
11414.0,26.32884,70.868464,R,RAJASTHAN,Jaisalmer
11415.0,26.440429,71.949637,R,RAJASTHAN,Jaisalmer
11416.0,26.923859,70.922812,U,RAJASTHAN,Jaisalmer
11417.0,26.59785,70.174275,R,RAJASTHAN,Jaisalmer
11418.0,26.980707,71.906018,R,RAJASTHAN,Jaisalmer
11419.0,27.372511,70.488034,R,RAJASTHAN,Jaisalmer
11420.0,26.873938,70.581605,R,RAJASTHAN,Jaisalmer
11421.0,26.912565,71.922021,U,RAJASTHAN,Jaisalmer
11422.0,26.663159,69.713646,R,RAJASTHAN,Jaisalmer
11423.0,26.750606,71.160853,R,RAJASTHAN,Jaisalmer
11424.0,26.669492,71.192306,R,RAJASTHAN,Jaisalmer
11425.0,26.558989,72.002804,R,RAJASTHAN,Jaisalmer
11426.0,26.92481,71.933327,U,RAJASTHAN,Jaisalmer
11427.0,27.312908,70.515088,R,RAJASTHAN,Jaisalmer
11428.0,27.295402,71.777502,R,RAJASTHAN,Jaisalmer
11429.0,26.617587,71.668292,R,RAJASTHAN,Jaisalmer
11430.0,26.775743,71.680262,R,RAJASTHAN,Jaisalmer
11431.0,26.653289,71.213154,R,RAJASTHAN,Jaisalmer
11432.0,27.117798,70.589895,R,RAJASTHAN,Jaisalmer
11433.0,26.499456,71.837355,R,RAJASTHAN,Jaisalmer
11434.0,26.695484,71.041579,R,RAJASTHAN,Jaisalmer
11435.0,26.491897,71.819318,R,RAJASTHAN,Jaisalmer
11436.0,26.905817,70.922103,U,RAJASTHAN,Jaisalmer
11437.0,26.993061,70.726028,R,RAJASTHAN,Jaisalmer
11438.0,26.87207,71.588212,R,RAJASTHAN,Jaisalmer
11439.0,26.531489,71.925211,R,RAJASTHAN,Jaisalmer
11440.0,27.019841,71.571966,R,RAJASTHAN,Jaisalmer
11441.0,26.375917,71.928242,R,RAJASTHAN,Jaisalmer
11442.0,26.402244,71.738956,R,RAJASTHAN,Jaisalmer
11443.0,27.342816,70.818707,R,RAJASTHAN,Jaisalmer
11444.0,26.590624,70.681289,R,RAJASTHAN,Jaisalmer
11445.0,26.429032,71.10625,R,RAJASTHAN,Jaisalmer
11501.0,25.325535,70.8232,R,RAJASTHAN,Barmer
11502.0,25.817868,71.826267,R,RAJASTHAN,Barmer
11503.0,25.665841,71.427437,R,RAJASTHAN,Barmer
11504.0,25.748094,71.389059,U,RAJASTHAN,Barmer
11505.0,25.342401,71.877815,R,RAJASTHAN,Barmer
11506.0,25.964872,72.266513,R,RAJASTHAN,Barmer
11507.0,26.071395,72.504903,R,RAJASTHAN,Barmer
11508.0,25.898224,71.96629,R,RAJASTHAN,Barmer
11509.0,25.127468,71.687727,R,RAJASTHAN,Barmer
11510.0,25.806592,71.55787,R,RAJASTHAN,Barmer
11511.0,25.471349,71.421331,R,RAJASTHAN,Barmer
11512.0,25.90561,72.737056,R,RAJASTHAN,Barmer
11513.0,26.225682,71.26056,R,RAJASTHAN,Barmer
11514.0,26.102822,71.932579,R,RAJASTHAN,Barmer
11515.0,26.226076,71.476616,R,RAJASTHAN,Barmer
11516.0,25.826144,72.233258,U,RAJASTHAN,Barmer
11517.0,25.993159,72.278202,R,RAJASTHAN,Barmer
11518.0,25.829265,72.586201,R,RAJASTHAN,Barmer
11519.0,25.805236,72.460624,R,RAJASTHAN,Barmer
11520.0,25.520992,72.503272,R,RAJASTHAN,Barmer
11521.0,25.307493,70.823092,R,RAJASTHAN,Barmer
11522.0,25.066767,71.49964,R,RAJASTHAN,Barmer
11523.0,25.094256,71.329304,R,RAJASTHAN,Barmer
11524.0,26.190597,71.247776,R,RAJASTHAN,Barmer
11525.0,25.549151,71.249292,R,RAJASTHAN,Barmer
11526.0,25.834058,72.257632,U,RAJASTHAN,Barmer
11527.0,25.611645,72.418421,R,RAJASTHAN,Barmer
11528.0,25.818561,72.746894,R,RAJASTHAN,Barmer
11529.0,26.092716,72.283091,R,RAJASTHAN,Barmer
11530.0,25.344265,71.83135,R,RAJASTHAN,Barmer
11531.0,25.891377,71.275358,R,RAJASTHAN,Barmer
11532.0,25.849437,71.226533,R,RAJASTHAN,Barmer
11533.0,25.73101,70.38395,R,RAJASTHAN,Barmer
11534.0,25.057076,71.567307,R,RAJASTHAN,Barmer
11535.0,25.49546,71.407843,R,RAJASTHAN,Barmer
11536.0,24.885458,71.220991,R,RAJASTHAN,Barmer
11537.0,25.808218,72.382162,R,RAJASTHAN,Barmer
11538.0,25.936432,72.283371,R,RAJASTHAN,Barmer
11539.0,25.566651,71.220946,R,RAJASTHAN,Barmer
11540.0,25.958725,71.638825,R,RAJASTHAN,Barmer
11541.0,24.924531,71.330266,R,RAJASTHAN,Barmer
11542.0,26.052076,72.150377,R,RAJASTHAN,Barmer
11543.0,25.197057,71.313102,R,RAJASTHAN,Barmer
11544.0,25.731815,71.385908,R,RAJASTHAN,Barmer
11545.0,25.499013,70.955148,R,RAJASTHAN,Barmer
11601.0,25.21557,72.017845,R,RAJASTHAN,Jalor
11602.0,25.241162,72.001118,R,RAJASTHAN,Jalor
11603.0,25.379662,72.711956,R,RAJASTHAN,Jalor
11604.0,25.350955,72.654202,U,RAJASTHAN,Jalor
11605.0,25.02686,72.465308,R,RAJASTHAN,Jalor
11606.0,25.0978,71.884481,R,RAJASTHAN,Jalor
11607.0,25.021925,72.605202,R,RAJASTHAN,Jalor
11608.0,24.769703,71.827736,R,RAJASTHAN,Jalor
11609.0,24.950963,71.544771,R,RAJASTHAN,Jalor
11610.0,24.789246,72.0126,R,RAJASTHAN,Jalor
11611.0,25.120314,72.629365,R,RAJASTHAN,Jalor
11612.0,24.778288,71.803942,R,RAJASTHAN,Jalor
11613.0,25.16528,72.09927,R,RAJASTHAN,Jalor
11614.0,25.134046,72.310765,R,RAJASTHAN,Jalor
11615.0,25.020455,71.650668,R,RAJASTHAN,Jalor
11616.0,25.370879,72.776964,U,RAJASTHAN,Jalor
11617.0,25.104813,71.934875,R,RAJASTHAN,Jalor
11618.0,25.32988,72.872034,R,RAJASTHAN,Jalor
11619.0,25.189002,72.625067,R,RAJASTHAN,Jalor
11620.0,25.17546,72.012102,R,RAJASTHAN,Jalor
11621.0,25.299344,72.252643,R,RAJASTHAN,Jalor
11622.0,24.755703,71.304247,R,RAJASTHAN,Jalor
11623.0,25.28288,72.314546,R,RAJASTHAN,Jalor
11624.0,25.150241,72.517204,R,RAJASTHAN,Jalor
11625.0,25.363839,72.146689,R,RAJASTHAN,Jalor
11626.0,25.002716,72.275726,U,RAJASTHAN,Jalor
11627.0,25.416343,72.953717,R,RAJASTHAN,Jalor
11628.0,25.484391,73.026663,R,RAJASTHAN,Jalor
11629.0,25.357295,72.032589,R,RAJASTHAN,Jalor
11630.0,25.133015,72.32686,R,RAJASTHAN,Jalor
11631.0,25.575482,72.728904,R,RAJASTHAN,Jalor
11632.0,24.839706,71.975576,R,RAJASTHAN,Jalor
11633.0,24.760712,71.800525,R,RAJASTHAN,Jalor
11634.0,24.921596,71.716563,R,RAJASTHAN,Jalor
11635.0,25.362614,72.835607,R,RAJASTHAN,Jalor
11636.0,24.768263,71.754242,U,RAJASTHAN,Jalor
11637.0,25.189271,72.451294,R,RAJASTHAN,Jalor
11638.0,24.978509,72.084292,R,RAJASTHAN,Jalor
11639.0,24.958267,72.20643,R,RAJASTHAN,Jalor
11640.0,25.03138,72.540564,R,RAJASTHAN,Jalor
11641.0,25.244285,72.051738,R,RAJASTHAN,Jalor
11642.0,25.176592,72.018708,R,RAJASTHAN,Jalor
11643.0,24.720504,71.470083,R,RAJASTHAN,Jalor
11644.0,25.287865,72.651918,R,RAJASTHAN,Jalor
11645.0,25.435307,72.456218,R,RAJASTHAN,Jalor
11701.0,24.794062,73.035068,U,RAJASTHAN,Sirohi
11702.0,24.564942,73.024622,R,RAJASTHAN,Sirohi
11703.0,24.393429,72.85034,R,RAJASTHAN,Sirohi
11704.0,24.468104,72.787768,U,RAJASTHAN,Sirohi
11705.0,24.774798,72.512718,R,RAJASTHAN,Sirohi
11706.0,24.663759,72.49385,R,RAJASTHAN,Sirohi
11707.0,24.49351,72.933794,R,RAJASTHAN,Sirohi
11708.0,24.524528,73.002857,R,RAJASTHAN,Sirohi
11709.0,24.750809,72.914514,R,RAJASTHAN,Sirohi
11710.0,25.120786,72.949814,R,RAJASTHAN,Sirohi
11711.0,25.149176,72.826869,R,RAJASTHAN,Sirohi
11712.0,24.804013,73.087185,R,RAJASTHAN,Sirohi
11713.0,24.865833,73.060094,R,RAJASTHAN,Sirohi
11714.0,24.736562,72.720333,R,RAJASTHAN,Sirohi
11715.0,25.234632,72.893778,R,RAJASTHAN,Sirohi
11716.0,24.87723,72.712049,U,RAJASTHAN,Sirohi
11717.0,24.643867,72.926948,R,RAJASTHAN,Sirohi
11718.0,24.623244,72.505976,R,RAJASTHAN,Sirohi
11719.0,24.982949,72.752608,R,RAJASTHAN,Sirohi
11720.0,24.868551,72.835602,R,RAJASTHAN,Sirohi
11721.0,24.886365,72.865258,U,RAJASTHAN,Sirohi
11722.0,24.733758,72.7817,R,RAJASTHAN,Sirohi
11723.0,24.706739,72.679229,R,RAJASTHAN,Sirohi
11724.0,25.07234,72.963303,R,RAJASTHAN,Sirohi
11725.0,24.981927,72.724959,R,RAJASTHAN,Sirohi
11726.0,24.4673,72.781531,U,RAJASTHAN,Sirohi
11727.0,24.513486,72.678096,R,RAJASTHAN,Sirohi
11728.0,24.795881,73.048536,U,RAJASTHAN,Sirohi
11729.0,24.576013,72.532884,R,RAJASTHAN,Sirohi
11730.0,24.794381,72.564439,R,RAJASTHAN,Sirohi
11731.0,25.072027,72.986493,R,RAJASTHAN,Sirohi
11732.0,24.678222,72.519442,R,RAJASTHAN,Sirohi
11733.0,24.569641,72.423504,R,RAJASTHAN,Sirohi
11734.0,24.861327,72.506773,R,RAJASTHAN,Sirohi
11735.0,24.558643,72.620428,R,RAJASTHAN,Sirohi
11736.0,24.497535,72.808761,U,RAJASTHAN,Sirohi
11737.0,24.470097,72.770115,U,RAJASTHAN,Sirohi
11738.0,24.896593,72.860485,U,RAJASTHAN,Sirohi
11739.0,24.681282,72.570307,R,RAJASTHAN,Sirohi
11740.0,24.736745,73.071004,R,RAJASTHAN,Sirohi
11741.0,24.580648,72.856219,R,RAJASTHAN,Sirohi
11742.0,25.012813,72.97184,R,RAJASTHAN,Sirohi
