DHSCLUST,LATNUM,LONGNUM,URBAN_RURA,ADM1NAME,DHSREGNA,round,tv_name,pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,gp_lgd_code,gp_name,n_gps_constrained,clean_gp_constrained,at_risk_gp_constrained,no_gp_constrained,gp_distribution,has_cluster_to_village,gp_lgd_code_existing,has_existing_village_to_gp,village_name_from_village_file,district_from_village_file,subdistrict_from_village_file,gp_lgd_code_from_village_file,gp_name_from_village_file,has_village_to_gp_from_village_file,gp_lgd_code_best,has_any_village_to_gp,has_gp_to_reservation_history,coverage_status,gp_lgd_code_lookup2,gp_name_lgd,district_lgd,subdistrict_lgd,gp_norm,district_norm,subdistrict_norm,target_gp_name,target_gp_norm,dhs_district_hist_norm,lgd_district_hist_norm,res_gp_norm,res_district_hist_norm,n_res_rows,n_samitis,res_samitis,n_dose_values,dose_values,reservation_dose_n_candidate,reservation_dose_candidate,reserved_women_2005_candidate,reserved_women_2010_candidate,has_direct_gpname_dhsdistrict_reservation,has_combined_reservation,newly_recovered_by_direct_match,orig_reserved_women_2005,orig_reserved_women_2010,orig_reservation_2005,orig_reservation_2010,orig_reservation_dose_n,orig_reservation_dose,orig_match_stage,orig_gp_name_lgd,orig_district_lgd,orig_subdistrict_lgd,has_original_gp_lgd_match,fuzzy_samiti_reservation_dose,fuzzy_samiti_reservation_dose_n,fuzzy_samiti_reserved_women_2005,fuzzy_samiti_reserved_women_2010,fuzzy_samiti_reservation_2005,fuzzy_samiti_reservation_2010,fuzzy_samiti_gp_similarity,fuzzy_samiti_similarity,fuzzy_samiti_match_category,fuzzy_samiti_res_gp_display,fuzzy_samiti_res_samiti_display,has_fuzzy_samiti_match,working_match_source,working_reservation_dose,working_reservation_dose_n,working_reserved_women_2005,working_reserved_women_2010,working_reservation_2005,working_reservation_2010
290961.0,26.3254115441,76.341529341,R,RAJASTHAN,Sawai Madhopur,NFHS4,Galad Khurd,8,108,529,77489,41370.0,Galad Kalan,9,False,True,False,"{""41370"": 1.0}",True,41370,True,Galad Khurd,Sawai Madhopur,Bonli,41370,Galad Kalan,True,41370,True,False,3_gp_no_reservation_history,41370,Galad Kalan,Sawai Madhopur,Bonli,galadkalan,sawaimadhopur,bonli,Galad Kalan,galadkalan,sawaimadhopur,sawaimadhopur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,once,1.0,0.0,1.0,ST,GENW,0.9473684210526315,1.0,high_confidence_gp_and_exact_samiti,galadkala,BONLI,True,3_fuzzy_gpname_exact_or_close_samiti_match,once,1.0,0.0,1.0,ST,GENW
290963.0,24.5945168525,76.6353363145,R,RAJASTHAN,Baran,NFHS4,Kheri,8,128,677,103656,34801.0,Kherla Jageer,9,False,True,False,"{""34801"": 1.0}",True,34801,True,Kheri,Baran,Chhipabarod,34801,Kherla Jageer,True,34801,True,False,3_gp_no_reservation_history,34801,Kherla Jageer,Baran,Chhipabarod,kherlajageer,baran,chhipabarod,Kherla Jageer,kherlajageer,baran,baran,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290964.0,27.562757827,75.6421703281,R,RAJASTHAN,Sikar,NFHS4,Bhadwari,8,111,555,82042,41645.0,Bhadwari,12,False,True,False,"{""41645"": 1.0}",True,41645,True,Bhadwari,Sikar,Khandela,41645,Bhadwari,True,41645,True,False,3_gp_no_reservation_history,41645,Bhadwari,Sikar,Khandela,bhadwari,sikar,khandela,Bhadwari,bhadwari,sikar,sikar,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290966.0,26.2230220561,72.0765957821,R,RAJASTHAN,Barmer,NFHS4,Karaliya,8,115,578,87059,295423.0,Karaliya Bera,7,False,True,False,"{""295423"": 1.0}",True,295423,True,Karaliya Bera,Balotra,Gida,295423,Karaliya Bera,True,295423,True,False,3_gp_no_reservation_history,295423,Karaliya Bera,Balotra,Gida,karaliyabera,balotra,gida,Karaliya Bera,karaliyabera,barmer,barmer,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290968.0,24.9729156261,74.7374440835,R,RAJASTHAN,Chittaurgarh,NFHS4,Sangrampura,8,126,659,100692,36583.0,Ghosondi,8,False,True,False,"{""36583"": 1.0}",True,36583,True,Sangrampura,Chittorgarh,Bassi,36583,Ghosondi,True,36583,True,False,3_gp_no_reservation_history,36583,Ghosondi,Chittorgarh,Bassi,ghosondi,chittorgarh,bassi,Ghosondi,ghosondi,chittorgarh,chittorgarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290969.0,26.4165539597,77.0076217617,R,RAJASTHAN,Karauli,NFHS4,Bhanwarpura,8,107,523,76760,40047.0,Saseri,6,False,True,False,"{""40047"": 1.0}",True,40047,True,Bhanwarpura,Karauli,Karauli,40047,Saseri,True,40047,True,False,3_gp_no_reservation_history,40047,Saseri,Karauli,Karauli,saseri,karauli,karauli,Saseri,saseri,karauli,karauli,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290970.0,24.5996983513,74.424210562,R,RAJASTHAN,Chittaurgarh,NFHS4,Chikarda,8,126,661,101113,36615.0,Chikarda,11,False,True,False,"{""36615"": 1.0}",True,36615,True,Chikarda,Chittorgarh,Dungla,36615,Chikarda,True,36615,True,True,4_full_coverage,36615,Chikarda,Chittorgarh,Dungla,chikarda,chittorgarh,dungla,Chikarda,chikarda,chittorgarh,chittorgarh,chikarda,chittorgarh,1.0,1.0,dungla,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,GEN,0.0,never,A_exact_gp_district_samiti,Chikarda,Chittorgarh,Dungla,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,GEN
290972.0,26.3673561321,73.9876244692,R,RAJASTHAN,Pali,NFHS4,Anandpur Kalu With Chak,8,118,597,90364,40860.0,Anandpur Kalu,5,False,True,False,"{""40860"": 1.0}",True,40860,True,Anandpur Kalu With Chak,Beawar,Jaitaran,40860,Anandpur Kalu,True,40860,True,False,3_gp_no_reservation_history,40860,Anandpur Kalu,Beawar,Jaitaran,anandpurkalu,beawar,jaitaran,Anandpur Kalu,anandpurkalu,pali,ajmer,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,once,1.0,0.0,1.0,GEN,GENW,0.9166666666666666,1.0,high_confidence_gp_and_exact_samiti,anadpur kalau,JAITARAN,True,3_fuzzy_gpname_exact_or_close_samiti_match,once,1.0,0.0,1.0,GEN,GENW
290974.0,23.7879320056,74.8215434612,R,RAJASTHAN,Pratapgarh,NFHS4,Fatehgarh,8,131,700,108758,36406.0,Fatehgarh,13,False,True,False,"{""36406"": 1.0}",True,36406,True,Fatehgarh,Pratapgarh,Arnod,36406,Fatehgarh,True,36406,True,True,4_full_coverage,36406,Fatehgarh,Pratapgarh,Arnod,fatehgarh,pratapgarh,arnod,Fatehgarh,fatehgarh,pratapgarh,pratapgarh,fatehgarh,pratapgarh,1.0,1.0,arnod,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,ST W,STW,2.0,twice,A_exact_gp_district_samiti,Fatehgarh,Pratapgarh,Arnod,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,ST W,STW
290975.0,25.4307550595,73.8550846558,R,RAJASTHAN,Rajsamand,NFHS4,Bansabari,8,123,639,96524,41147.0,Dawer,9,False,True,False,"{""41147"": 1.0}",True,41147,True,Bansabari,Rajsamand,Bhim,41147,Dawer,True,41147,True,False,3_gp_no_reservation_history,41147,Dawer,Rajsamand,Bhim,dawer,rajsamand,bhim,Dawer,dawer,rajsamand,rajsamand,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290977.0,27.2311743395,75.995742319,R,RAJASTHAN,Jaipur,NFHS4,Harchandpura Kankarwala,8,110,547,80373,38240.0,Kanwarpura,14,False,True,False,"{""38240"": 1.0}",True,38240,True,Harchandpura @Kankarwala,Jaipur,Amber,38240,Kanwarpura,True,38240,True,True,4_full_coverage,38240,Kanwarpura,Jaipur,Amber,kanwarpura,jaipur,amber,Kanwarpura,kanwarpura,jaipur,jaipur,kanwarpura,jaipur,1.0,1.0,amber,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,ST,SCW,1.0,once,A_exact_gp_district_samiti,Kanwarpura,Jaipur,Amber,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,ST,SCW
290978.0,26.2505098478,73.7666816498,R,RAJASTHAN,Jodhpur,NFHS4,Udaliyawas,8,113,573,85765,39748.0,Udaliyawas,6,False,True,False,"{""39748"": 1.0}",True,39748,True,Udaliyawas,Jodhpur (Gramin),Bilara,39748,Udaliyawas,True,39748,True,False,3_gp_no_reservation_history,39748,Udaliyawas,Jodhpur (Gramin),Bilara,udaliyawas,jodhpurgramin,bilara,Udaliyawas,udaliyawas,jodhpur,jodhpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290979.0,24.5648002425,74.535543451,R,RAJASTHAN,Chittaurgarh,NFHS4,Mindana,8,126,663,101453,36704.0,Mindana,11,False,True,False,"{""36704"": 1.0}",True,36704,True,Mindana,Chittorgarh,Nimbahera,36704,Mindana,True,36704,True,True,4_full_coverage,36704,Mindana,Chittorgarh,Nimbahera,mindana,chittorgarh,nimbahera,Mindana,mindana,chittorgarh,chittorgarh,mindana,chittorgarh,1.0,1.0,nimbahera,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,SC W,OBCW,2.0,twice,A_exact_gp_district_samiti,Mindana,Chittorgarh,Nimbahera,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,SC W,OBCW
290980.0,28.0851478816,76.7373599127,R,RAJASTHAN,Alwar,NFHS4,Ujoli,8,104,495,72103,34021.0,Ujoli,10,False,True,False,"{""34021"": 1.0}",True,34021,True,Ujoli,Khairthal-Tijara,Kotkasim,34021,Ujoli,True,34021,True,True,4_full_coverage,34021,Ujoli,Khairthal-Tijara,Kotkasim,ujoli,khairthaltijara,kotkasim,Ujoli,ujoli,alwar,alwar,ujoli,alwar,1.0,1.0,kotkasim,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,GEN W,OBCW,2.0,twice,C_unique_gp_name_statewide,Ujoli,Khairthal-Tijara,Kotkasim,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,GEN W,OBCW
290981.0,26.7569244882,77.752877343,R,RAJASTHAN,Dhaulpur,NFHS4,Neem Khera,8,106,516,75628,37274.0,Neem Khera,21,False,True,False,"{""37274"": 1.0}",True,37274,True,Neem Khera,Dholpur,Bari,37274,Neem Khera,True,37274,True,False,3_gp_no_reservation_history,37274,Neem Khera,Dholpur,Bari,neemkhera,dholpur,bari,Neem Khera,neemkhera,dholpur,dholpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290982.0,26.8164567024,76.5168484757,R,RAJASTHAN,Dausa,NFHS4,Lanka,8,109,535,78394,37236.0,Laka,11,False,True,False,"{""37236"": 1.0}",True,37236,True,Laka,Dausa,Bahrawanda,37236,Laka,True,37236,True,False,3_gp_no_reservation_history,37236,Laka,Dausa,Bahrawanda,laka,dausa,bahrawanda,Laka,laka,dausa,dausa,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290984.0,26.0145182382,74.9992588724,R,RAJASTHAN,Ajmer,NFHS4,Bhagwanpura,8,119,613,92372,33621.0,Bhagwantpura,7,False,True,False,"{""33621"": 1.0}",True,33621,True,Bhagwanpura,Kekri,Sarwar,33621,Bhagwantpura,True,33621,True,True,4_full_coverage,33621,Bhagwantpura,Kekri,Sarwar,bhagwantpura,kekri,sarwar,Bhagwantpura,bhagwantpura,ajmer,ajmer,bhagwantpura,ajmer,1.0,1.0,bhinay,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,SC W,GEN,1.0,once,C_unique_gp_name_statewide,Bhagwantpura,Kekri,Sarwar,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,SC W,GEN
290985.0,27.6196955074,74.873934932,R,RAJASTHAN,Sikar,NFHS4,Nasanwa,8,111,552,81443,41716.0,Suthoth,10,False,True,False,"{""41716"": 1.0}",True,41716,True,Nasanwa,Sikar,Nechhwa,41716,Suthoth,True,41716,True,False,3_gp_no_reservation_history,41716,Suthoth,Sikar,Nechhwa,suthoth,sikar,nechhwa,Suthoth,suthoth,sikar,sikar,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290986.0,26.5022439823,77.3557393624,R,RAJASTHAN,Dhaulpur,NFHS4,Domai,8,106,515,75538,37297.0,Domai,7,False,True,False,"{""37297"": 1.0}",True,37297,True,Domai,Dholpur,Sarmathura,37297,Domai,True,37297,True,True,4_full_coverage,37297,Domai,Dholpur,Sarmathura,domai,dholpur,sarmathura,Domai,domai,dholpur,dholpur,domai,dholpur,1.0,1.0,baseri,1.0,once,1.0,once,0.0,1.0,True,True,False,0.0,1.0,ST,GENW,1.0,once,B_exact_gp_district,Domai,Dholpur,Sarmathura,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,ST,GENW
290987.0,26.0945040475,75.0755081037,R,RAJASTHAN,Ajmer,NFHS4,Gordhanpura,8,119,613,92346,33616.0,Syar,8,False,True,False,"{""33616"": 1.0}",True,33616,True,Gordhanpura,Kekri,Sarwar,33616,Syar,True,33616,True,True,4_full_coverage,33616,Syar,Kekri,Sarwar,syar,kekri,sarwar,Syar,syar,ajmer,ajmer,syar,ajmer,1.0,1.0,arai,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,OBC,0.0,never,C_unique_gp_name_statewide,Syar,Kekri,Sarwar,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,OBC
290989.0,23.517463494,73.8745505361,R,RAJASTHAN,Dungarpur,NFHS4,Dariyati,8,124,649,98355,37601.0,Dariyati,20,False,True,False,"{""37601"": 1.0}",True,37601,True,Dariyati,Dungarpur,Chikhali,37601,Dariyati,True,37601,True,True,4_full_coverage,37601,Dariyati,Dungarpur,Chikhali,dariyati,dungarpur,chikhali,Dariyati,dariyati,dungarpur,dungarpur,dariyati,dungarpur,1.0,1.0,simalwara,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,ST W,STW,2.0,twice,B_exact_gp_district,Dariyati,Dungarpur,Chikhali,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,ST W,STW
290990.0,23.9115041771,74.53944037,R,RAJASTHAN,Pratapgarh,NFHS4,Gamda,8,131,697,108178,295108.0,Dateeyar,8,False,True,False,"{""295108"": 1.0}",True,295108,True,Gamda,Pratapgarh,Suhagpura,295108,Dateeyar,True,295108,True,False,3_gp_no_reservation_history,295108,Dateeyar,Pratapgarh,Suhagpura,dateeyar,pratapgarh,suhagpura,Dateeyar,dateeyar,pratapgarh,pratapgarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290991.0,25.1031497337,75.0809807356,R,RAJASTHAN,Chittaurgarh,NFHS4,Gorlan,8,126,657,100267,36475.0,Samariyan Kalan,5,False,True,False,"{""36475"": 1.0}",True,36475,True,Gorlan,Chittorgarh,Begun,36475,Samariyan Kalan,True,36475,True,False,3_gp_no_reservation_history,36475,Samariyan Kalan,Chittorgarh,Begun,samariyankalan,chittorgarh,begun,Samariyan Kalan,samariyankalan,chittorgarh,chittorgarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,once,1.0,1.0,0.0,GEN W,SC,0.9629629629629629,1.0,high_confidence_gp_and_exact_samiti,samariya kalan,BEGUN,True,3_fuzzy_gpname_exact_or_close_samiti_match,once,1.0,1.0,0.0,GEN W,SC
290993.0,25.6480454009,75.7176765302,R,RAJASTHAN,Bundi,NFHS4,Ranipura,8,121,622,93831,36243.0,Ranipura,6,False,True,False,"{""36243"": 1.0}",True,36243,True,Ranipura,Bundi,Hindoli,36243,Ranipura,True,36243,True,True,4_full_coverage,36243,Ranipura,Bundi,Hindoli,ranipura,bundi,hindoli,Ranipura,ranipura,bundi,bundi,ranipura,bundi,1.0,1.0,hindoli,1.0,twice,2.0,twice,1.0,1.0,True,True,False,1.0,1.0,GEN W,GENW,2.0,twice,A_exact_gp_district_samiti,Ranipura,Bundi,Hindoli,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,twice,2.0,1.0,1.0,GEN W,GENW
290994.0,24.0279379759,73.6616022649,R,RAJASTHAN,Udaipur,NFHS4,Kagddar Bhatiya,8,130,694,107642,42515.0,Kagdar Bhatia,14,False,True,False,"{""42515"": 1.0}",True,42515,True,Kagddar Bhatiya,Udaipur,Rishabhdeo,42515,Kagdar Bhatia,True,42515,True,True,4_full_coverage,42515,Kagdar Bhatia,Udaipur,Rishabhdeo,kagdarbhatia,udaipur,rishabhdeo,Kagdar Bhatia,kagdarbhatia,udaipur,udaipur,kagdarbhatia,udaipur,1.0,1.0,kherwara,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,ST,ST,0.0,never,B_exact_gp_district,Kagdar Bhatia,Udaipur,Rishabhdeo,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,ST,ST
290995.0,25.0508517087,73.666142794,R,RAJASTHAN,Rajsamand,NFHS4,Mamadeo Ki Bhagal,8,123,642,96949,41239.0,Kaleenjar,12,False,True,False,"{""41239"": 1.0}",True,41239,True,Mamadeo Ki Bhagal,Rajsamand,Kumbhalgarh,41239,Kaleenjar,True,41239,True,False,3_gp_no_reservation_history,41239,Kaleenjar,Rajsamand,Kumbhalgarh,kaleenjar,rajsamand,kumbhalgarh,Kaleenjar,kaleenjar,rajsamand,rajsamand,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
290996.0,26.3641898378,75.5084171368,R,RAJASTHAN,Tonk,NFHS4,Dholi,8,120,615,92593,42048.0,Dholi,7,False,True,False,"{""42048"": 1.0}",True,42048,True,Dholi,Tonk,Malpura,42048,Dholi,True,42048,True,True,4_full_coverage,42048,Dholi,Tonk,Malpura,dholi,tonk,malpura,Dholi,dholi,tonk,tonk,dholi,tonk,1.0,1.0,malpura,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,GEN,1.0,once,A_exact_gp_district_samiti,Dholi,Tonk,Malpura,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,GEN
290997.0,25.0514850931,74.3765474296,R,RAJASTHAN,Chittaurgarh,NFHS4,Puthwadia,8,126,655,99999,36784.0,Upreda,11,False,True,False,"{""36784"": 1.0}",True,36784,True,Puthwadia,Chittorgarh,Rashmi,36784,Upreda,True,36784,True,True,4_full_coverage,36784,Upreda,Chittorgarh,Rashmi,upreda,chittorgarh,rashmi,Upreda,upreda,chittorgarh,chittorgarh,upreda,chittorgarh,1.0,1.0,rashmi,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,SC W,OBC,1.0,once,A_exact_gp_district_samiti,Upreda,Chittorgarh,Rashmi,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,SC W,OBC
291000.0,26.7442228334,72.1536031908,R,RAJASTHAN,Jodhpur,NFHS4,Jawaharpura,8,113,571,85043,,,6,False,True,False,{},True,,False,Jawaharpura,Phalodi,Dechoo,262353,Govindpura,True,262353,True,False,3_gp_no_reservation_history,262353,Govindpura,Phalodi,Dechoo,govindpura,phalodi,dechoo,Govindpura,govindpura,jodhpur,jodhpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291001.0,25.4437797916,71.6757877975,R,RAJASTHAN,Barmer,NFHS4,Aadhtara,8,115,581,87821,,,12,False,True,False,{},True,,False,Aadhtara,Barmer,Nokhra,295520,Khardi Beri,True,295520,True,False,3_gp_no_reservation_history,295520,Khardi Beri,Barmer,Gudha Malani,khardiberi,barmer,gudhamalani,Khardi Beri,khardiberi,barmer,barmer,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291002.0,26.8666066743,71.0796362448,R,RAJASTHAN,Jaisalmer,NFHS4,Akal,8,114,574,86170,38719.0,Dabla,4,False,True,False,"{""38719"": 1.0}",True,38719,True,Akal,Jaisalmer,Jaisalmer,38719,Dabla,True,38719,True,True,4_full_coverage,38719,Dabla,Jaisalmer,Jaisalmer,dabla,jaisalmer,jaisalmer,Dabla,dabla,jaisalmer,jaisalmer,dabla,jaisalmer,1.0,1.0,jaisalmer,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,SC,GEN,0.0,never,A_exact_gp_district_samiti,Dabla,Jaisalmer,Jaisalmer,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,SC,GEN
291003.0,26.2962139183,73.701362512,R,RAJASTHAN,Jodhpur,NFHS4,Banjara,8,113,573,85761,294474.0,Jaswantpura,6,False,True,False,"{""294474"": 1.0}",True,294474,True,Banjara,Jodhpur (Gramin),Bilara,294474,Jaswantpura,True,294474,True,False,3_gp_no_reservation_history,294474,Jaswantpura,Jodhpur (Gramin),Bilara,jaswantpura,jodhpurgramin,bilara,Jaswantpura,jaswantpura,jodhpur,jodhpur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291005.0,23.4280147558,74.3553026151,R,RAJASTHAN,Banswara,NFHS4,Barodiya,8,125,653,99377,34363.0,Barodiya,16,False,True,False,"{""34363"": 1.0}",True,34363,True,Barodiya,Banswara,Bagidora,34363,Barodiya,True,34363,True,False,3_gp_no_reservation_history,34363,Barodiya,Banswara,Bagidora,barodiya,banswara,bagidora,Barodiya,barodiya,banswara,banswara,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291006.0,27.8503527548,75.8332581138,R,RAJASTHAN,Sikar,NFHS4,Natha Ki Nangal,8,111,556,82212,41762.0,Natha Ki Nangal,9,False,True,False,"{""41762"": 1.0}",True,41762,True,Natha Ki Nangal,Neem Ka Thana,Neem Ka Thana,41762,Natha Ki Nangal,True,41762,True,True,4_full_coverage,41762,Natha Ki Nangal,Neem Ka Thana,Neem Ka Thana,nathakinangal,neemkathana,neemkathana,Natha Ki Nangal,nathakinangal,sikar,sikar,nathakinangal,sikar,1.0,1.0,neemkathana,1.0,never,0.0,never,0.0,0.0,True,True,False,0.0,0.0,GEN,GEN,0.0,never,C_unique_gp_name_statewide,Natha Ki Nangal,Neem Ka Thana,Neem Ka Thana,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,never,0.0,0.0,0.0,GEN,GEN
291008.0,24.6967690499,72.2727439179,R,RAJASTHAN,Jalor,NFHS4,Bargaon,8,116,591,89860,38967.0,Bargaon,8,False,True,False,"{""38967"": 1.0}",True,38967,True,Bargaon,Sanchore,Raniwara,38967,Bargaon,True,38967,True,False,3_gp_no_reservation_history,38967,Bargaon,Sanchore,Raniwara,bargaon,sanchore,raniwara,Bargaon,bargaon,jalore,jalore,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291009.0,26.9629388111,76.5731851089,R,RAJASTHAN,Dausa,NFHS4,Sikandara,8,109,535,78287,37250.0,Sikandara,18,False,True,False,"{""37250"": 1.0}",True,37250,True,Sikandara,Dausa,Sikrai,37250,Sikandara,True,37250,True,True,4_full_coverage,37250,Sikandara,Dausa,Sikrai,sikandara,dausa,sikrai,Sikandara,sikandara,dausa,dausa,sikandara,dausa,1.0,1.0,sikrai,1.0,once,1.0,once,1.0,0.0,True,True,False,1.0,0.0,GEN W,SC,1.0,once,A_exact_gp_district_samiti,Sikandara,Dausa,Sikrai,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,1.0,0.0,GEN W,SC
291010.0,29.2215912923,75.304532981,R,RAJASTHAN,Hanumangarh,NFHS4,5 MRN,8,100,472,68852,37998.0,Meharana (8 Mrn ),7,False,True,False,"{""37998"": 1.0}",True,37998,True,5 Mrn,Hanumangarh,Bhadra,37998,Meharana (8 Mrn ),True,37998,True,False,3_gp_no_reservation_history,37998,Meharana (8 Mrn ),Hanumangarh,Bhadra,meharana8mrn,hanumangarh,bhadra,Meharana (8 Mrn ),meharana8mrn,hanumangarh,hanumangarh,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291012.0,24.9674074789,76.1098497296,R,RAJASTHAN,Kota,NFHS4,Peesahera,8,127,669,102386,40286.0,Khajoori,11,False,True,False,"{""40286"": 1.0}",True,40286,True,Peesahera,Kota,Sangod,40286,Khajoori,True,40286,True,True,4_full_coverage,40286,Khajoori,Kota,Sangod,khajoori,kota,sangod,Khajoori,khajoori,kota,kota,,,,,,,,,,,,False,True,False,0.0,1.0,GEN,SCW,1.0,once,C_unique_gp_name_statewide,Khajoori,Kota,Sangod,True,,,,,,,,,,,,False,1_original_gp_lgd_history_match,once,1.0,0.0,1.0,GEN,SCW
291014.0,27.4645442397,74.5980564793,R,RAJASTHAN,Nagaur,NFHS4,Girdharipura,8,112,558,82485,40403.0,Kalwani,7,False,True,False,"{""40403"": 1.0}",True,40403,True,Girdharipura,Didwana-Kuchaman,Didwana,40403,Kalwani,True,40403,True,False,3_gp_no_reservation_history,40403,Kalwani,Didwana-Kuchaman,Didwana,kalwani,didwanakuchaman,didwana,Kalwani,kalwani,nagaur,nagaur,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
291015.0,24.3042396444,73.8389908408,R,RAJASTHAN,Udaipur,NFHS4,Jariyana,8,130,693,107385,42682.0,Amarpura,9,False,True,False,"{""42682"": 1.0}",True,42682,True,Jariyana,Salumbar,Sarada,42682,Amarpura,True,42682,True,False,3_gp_no_reservation_history,42682,Amarpura,Salumbar,Sarada,amarpura,salumbar,sarada,Amarpura,amarpura,udaipur,udaipur,amarpura,udaipur,1.0,1.0,sarada,1.0,twice,2.0,twice,1.0,1.0,True,True,True,,,,,,,,,,,False,,,,,,,,,,,,False,2_direct_gpname_dhsdistrict_match,twice,2.0,1.0,1.0,,
291016.0,25.2663690513,71.8942192113,R,RAJASTHAN,Barmer,NFHS4,Bhedana,8,115,581,88141,35083.0,Bhedana,4,False,True,False,"{""35083"": 1.0}",True,35083,True,Bhedana,Barmer,Gudha Malani,35083,Bhedana,True,35083,True,False,3_gp_no_reservation_history,35083,Bhedana,Barmer,Gudha Malani,bhedana,barmer,gudhamalani,Bhedana,bhedana,barmer,barmer,,,,,,,,,,,,False,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,0_unmatched,,,,,,
