gp_lgd_code,reserved_women_2005,reserved_women_2010,reservation_2005,reservation_2010,gp_name_res_2010,samiti_res_2010,district_res_2010,gp_name_lgd,district_lgd,subdistrict_lgd,match_stage,reservation_dose_n,reservation_dose,match_conflict_excluded
42006,0,0,ST,OBC,chandsinghpura,DEOLI,TONK,Chandsinghpura,Tonk,Dooni,B_exact_gp_district,0,never,0
42008,0,0,OBC,GEN,charnet,DEOLI,TONK,Charnet,Tonk,Nagarfort,B_exact_gp_district,0,never,0
42009,0,0,GEN,ST,dabarkalan,DEOLI,TONK,Dabar Kalan,Tonk,Deoli,A_exact_gp_district_samiti,0,never,0
42016,1,0,ST W,GEN,ghad,DEOLI,TONK,Ghad,Tonk,Dooni,B_exact_gp_district,1,once,0
42017,0,0,ST,GEN,gurai,DEOLI,TONK,Gurai,Tonk,Dooni,B_exact_gp_district,0,never,0
42021,1,0,GEN W,SC,kaseer,ARAI,AJMER,Kaseer,Tonk,Deoli,C_unique_gp_name_statewide,1,once,0
42024,0,0,GEN,GEN,nagarfort,DEOLI,TONK,Nagar Fort,Tonk,Nagarfort,B_exact_gp_district,0,never,0
42025,0,1,OBC,GENW,nasirda,DEOLI,TONK,Nasirda,Tonk,Deoli,A_exact_gp_district_samiti,1,once,0
42026,1,1,OBC W,SCW,niwariya,DEOLI,TONK,Niwariya,Tonk,Deoli,A_exact_gp_district_samiti,2,twice,0
42029,1,0,GEN W,SC,rajkot,DEOLI,TONK,Rajkot,Tonk,Deoli,A_exact_gp_district_samiti,1,once,0
42030,1,1,GEN W,STW,rajmahal,DEOLI,TONK,Rajmahal,Tonk,Deoli,A_exact_gp_district_samiti,2,twice,0
42031,1,0,ST W,GEN,ramsagar,DEOLI,TONK,Ram Sagar,Tonk,Dooni,B_exact_gp_district,1,once,0
42035,0,1,GEN,GENW,sitapura,DEOLI,TONK,Sitapura,Tonk,Dooni,B_exact_gp_district,1,once,0
42041,1,0,SC W,OBC,barol,MALPURA,TONK,Barol,Tonk,Malpura,A_exact_gp_district_samiti,1,once,0
42042,1,0,OBC W,ST,chabrana,MALPURA,TONK,Chabrana,Tonk,Malpura,A_exact_gp_district_samiti,1,once,0
42043,1,0,OBC W,GEN,chainpura,MALPURA,TONK,Chainpura,Tonk,Malpura,A_exact_gp_district_samiti,1,once,0
42048,1,0,GEN W,GEN,dholi,MALPURA,TONK,Dholi,Tonk,Malpura,A_exact_gp_district_samiti,1,once,0
42055,1,1,GEN W,SCW,kadila,MALPURA,TONK,Kadila,Tonk,Malpura,A_exact_gp_district_samiti,2,twice,0
42059,0,1,OBC,GENW,kurad,MALPURA,TONK,Kurad,Tonk,Malpura,A_exact_gp_district_samiti,1,once,0
42062,1,1,SC W,GENW,malikpur,MALPURA,TONK,Malikpur,Tonk,Malpura,A_exact_gp_district_samiti,2,twice,0
42064,0,1,GEN,OBCW,nagar,MALPURA,TONK,Nagar,Tonk,Malpura,A_exact_gp_district_samiti,1,once,0
42066,0,1,GEN,GENW,parli,MALPURA,TONK,Parli,Tonk,Malpura,A_exact_gp_district_samiti,1,once,0
42067,0,1,SC,GENW,rajpura,MALPURA,TONK,Rajpura,Tonk,Malpura,A_exact_gp_district_samiti,1,once,0
42070,0,0,OBC,SC,sitarampura,MALPURA,TONK,Sitarampura,Tonk,Malpura,A_exact_gp_district_samiti,0,never,0
42071,0,1,OBC,GENW,soda,MALPURA,TONK,Soda,Tonk,Malpura,A_exact_gp_district_samiti,1,once,0
42074,0,0,GEN,SC,tordi,MALPURA,TONK,Tordi,Tonk,Malpura,A_exact_gp_district_samiti,0,never,0
42080,0,0,SC,ST,bassi,NIWAI,TONK,Bassi,Tonk,Niwai,A_exact_gp_district_samiti,0,never,0
42081,1,0,GEN W,GEN,bidoli,NIWAI,TONK,Bidoli,Tonk,Niwai,A_exact_gp_district_samiti,1,once,0
42082,0,0,OBC,GEN,chainpura,NIWAI,TONK,Chainpura,Tonk,Niwai,A_exact_gp_district_samiti,0,never,0
42083,1,1,ST W,SCW,chanani,NIWAI,TONK,Chanani,Tonk,Niwai,A_exact_gp_district_samiti,2,twice,0
42086,0,0,GEN,GEN,dangarthal,NIWAI,TONK,Dangarthal,Tonk,Niwai,A_exact_gp_district_samiti,0,never,0
42088,0,1,SC,GENW,dhani jugalpura,NIWAI,TONK,Dhani Jugalpura,Tonk,Niwai,A_exact_gp_district_samiti,1,once,0
42089,0,1,GEN,STW,gunsi,NIWAI,TONK,Gunsi,Tonk,Niwai,A_exact_gp_district_samiti,1,once,0
42092,0,0,GEN,GEN,jamdoli,NIWAI,TONK,Jamdoli,Tonk,Niwai,A_exact_gp_district_samiti,0,never,0
42093,0,1,SC,GENW,jhilai,NIWAI,TONK,Jhilai,Tonk,Niwai,A_exact_gp_district_samiti,1,once,0
42098,1,1,GEN W,SCW,khidgi,NIWAI,TONK,Khidgi,Tonk,Niwai,A_exact_gp_district_samiti,2,twice,0
42105,0,0,GEN,ST,palai,NIWAI,TONK,Palai,Tonk,Niwai,A_exact_gp_district_samiti,0,never,0
42106,0,1,ST,GENW,raholi,NIWAI,TONK,Raholi,Tonk,Niwai,A_exact_gp_district_samiti,1,once,0
42107,1,0,SC W,ST,rajwas,NIWAI,TONK,Rajwas,Tonk,Niwai,A_exact_gp_district_samiti,1,once,0
42111,0,0,ST,GEN,shrirampura,NIWAI,TONK,Shri Rampura,Tonk,Niwai,A_exact_gp_district_samiti,0,never,0
42112,0,1,GEN,GENW,siras,NIWAI,TONK,Siras,Tonk,Niwai,A_exact_gp_district_samiti,1,once,0
42113,0,1,SC,GENW,sirohi,NIWAI,TONK,Sirohi,Tonk,Niwai,A_exact_gp_district_samiti,1,once,0
42123,0,0,GEN,OBC,botunda,TODARAISINGH,TONK,Botunda,Kekri,Todaraisingh,C_unique_gp_name_statewide,0,never,0
42126,1,1,SC W,GENW,datob,TODARAISINGH,TONK,Datob,Kekri,Todaraisingh,C_unique_gp_name_statewide,2,twice,0
42128,0,0,GEN,SC,gopalpura,TODARAISINGH,TONK,Gopalpura,Tonk,Tonk,B_exact_gp_district,0,never,0
42130,0,0,GEN,GEN,indokiya,TODARAISINGH,TONK,Indokiya,Kekri,Todaraisingh,C_unique_gp_name_statewide,0,never,0
42131,0,1,ST,GENW,kanwarawas,TODARAISINGH,TONK,Kanwarawas,Kekri,Todaraisingh,C_unique_gp_name_statewide,1,once,0
42137,1,0,GEN W,OBC,mandolai,TODARAISINGH,TONK,Mandolai,Kekri,Todaraisingh,C_unique_gp_name_statewide,1,once,0
42138,0,0,GEN,GEN,mehru,TODARAISINGH,TONK,Mehru,Kekri,Todaraisingh,C_unique_gp_name_statewide,0,never,0
42148,0,1,GEN,GENW,arniyamal,TONK,TONK,Arniya Mal,Tonk,Tonk,A_exact_gp_district_samiti,1,once,0
42153,0,1,OBC,SCW,baroni,TONK,TONK,Baroni,Tonk,Tonk,A_exact_gp_district_samiti,1,once,0
42154,0,0,OBC,GEN,bharni,TONK,TONK,Bharni,Tonk,Tonk,A_exact_gp_district_samiti,0,never,0
42155,0,0,SC,OBC,borkhandikalan,TONK,TONK,Borkhandi Kalan,Tonk,Peeplu,B_exact_gp_district,0,never,0
42156,0,1,GEN,GENW,chandlai,TONK,TONK,Chandlai,Tonk,Tonk,A_exact_gp_district_samiti,1,once,0
42157,1,0,OBC W,GEN,chhan,TONK,TONK,Chhan,Tonk,Tonk,A_exact_gp_district_samiti,1,once,0
42159,1,1,GEN W,GENW,dakhiya,TONK,TONK,Dakhiya,Tonk,Tonk,A_exact_gp_district_samiti,2,twice,0
42160,0,0,GEN,ST,dardahind,TONK,TONK,Darda Hind,Tonk,Tonk,A_exact_gp_district_samiti,0,never,0
42161,1,0,SC W,GEN,dardaturki,TONK,TONK,Darda Turki,Tonk,Peeplu,B_exact_gp_district,1,once,0
42163,0,0,GEN,GEN,devpura,TONK,TONK,Devpura,Tonk,Tonk,A_exact_gp_district_samiti,0,never,0
42168,1,1,SC W,GENW,hadikalan,TONK,TONK,Hadi Kalan,Tonk,Peeplu,B_exact_gp_district,2,twice,0
42170,1,0,SC W,OBC,hathona,TONK,TONK,Hathona,Tonk,Tonk,A_exact_gp_district_samiti,1,once,0
42171,0,1,SC,GENW,janwali,TONK,TONK,Janwali,Tonk,Peeplu,B_exact_gp_district,1,once,0
42172,0,0,GEN,OBC,jhirana,TONK,TONK,Jhirana,Tonk,Peeplu,B_exact_gp_district,0,never,0
42175,0,1,OBC,GENW,kashipura,TONK,TONK,Kashipura,Tonk,Peeplu,B_exact_gp_district,1,once,0
42176,1,0,OBC W,SC,kathmana,TONK,TONK,Kathmana,Tonk,Peeplu,B_exact_gp_district,1,once,0
42177,1,0,ST W,GEN,kureda,TONK,TONK,Kureda,Tonk,Peeplu,B_exact_gp_district,1,once,0
42178,1,1,SC W,GENW,lamba,TONK,TONK,Lamba,Tonk,Tonk,A_exact_gp_district_samiti,2,twice,0
42181,0,1,GEN,SCW,mandawar,TONK,TONK,Mandawar,Tonk,Tonk,A_exact_gp_district_samiti,1,once,0
42182,0,0,GEN,SC,mehandwas,TONK,TONK,Mehandwas,Tonk,Tonk,A_exact_gp_district_samiti,0,never,0
42183,0,0,GEN,GEN,naner,TONK,TONK,Naner,Tonk,Peeplu,B_exact_gp_district,0,never,0
42187,0,1,GEN,GENW,parana,TONK,TONK,Parana,Tonk,Tonk,A_exact_gp_district_samiti,1,once,0
42190,1,0,GEN W,SC,ranoli,TONK,TONK,Ranoli,Tonk,Peeplu,B_exact_gp_district,1,once,0
42193,1,1,GEN W,GENW,sohela,TONK,TONK,Sohela,Tonk,Peeplu,B_exact_gp_district,2,twice,0
42194,1,0,GEN W,OBC,sonwa,TONK,TONK,Sonwa,Tonk,Tonk,A_exact_gp_district_samiti,1,once,0
42195,1,0,GEN W,GEN,soran,TONK,TONK,Soran,Tonk,Tonk,A_exact_gp_district_samiti,1,once,0
42196,0,0,OBC,GEN,takholi,TONK,TONK,Takholi,Tonk,Tonk,A_exact_gp_district_samiti,0,never,0
42197,0,0,GEN,SC,aligarh,UNIARA,TONK,Aligarh,Tonk,Aligarh,B_exact_gp_district,0,never,0
42199,0,1,ST,GENW,balithal,UNIARA,TONK,Balithal,Tonk,Uniara,A_exact_gp_district_samiti,1,once,0
42200,1,1,ST W,SCW,banetha,UNIARA,TONK,Banetha,Tonk,Uniara,A_exact_gp_district_samiti,2,twice,0
42202,0,1,GEN,GENW,bilaspur,UNIARA,TONK,Bilaspur,Tonk,Nagarfort,B_exact_gp_district,1,once,0
42203,0,1,ST,GENW,bilota,UNIARA,TONK,Bilota,Tonk,Aligarh,B_exact_gp_district,1,once,0
42204,1,1,GEN W,SCW,choru,PHAGI,JAIPUR,Choru,Tonk,Aligarh,C_unique_gp_name_statewide,2,twice,0
42205,0,0,OBC,GEN,devli,TONK,TONK,Devli,Tonk,Aligarh,B_exact_gp_district,0,never,0
42211,1,0,SC W,ST,kakod,UNIARA,TONK,Kakod,Tonk,Uniara,A_exact_gp_district_samiti,1,once,0
42215,0,0,SC,OBC,kunder,UNIARA,TONK,Kunder,Tonk,Uniara,A_exact_gp_district_samiti,0,never,0
42219,0,0,GEN,ST,pachala,UNIARA,TONK,Pachala,Tonk,Aligarh,B_exact_gp_district,0,never,0
42220,0,0,SC,GEN,palai,UNIARA,TONK,Palai,Tonk,Uniara,A_exact_gp_district_samiti,0,never,0
42224,1,1,GEN W,STW,ranipura,UNIARA,TONK,Ranipura,Tonk,Nagarfort,B_exact_gp_district,2,twice,0
42226,0,0,ST,GEN,roopwas,UNIARA,TONK,Roopwas,Tonk,Nagarfort,B_exact_gp_district,0,never,0
42229,0,0,ST,SC,surali,UNIARA,TONK,Surali,Tonk,Uniara,A_exact_gp_district_samiti,0,never,0
42230,1,0,GEN W,ST,amberi,BARGAON,UDAIPUR,Amberi,Udaipur,Badgaon,B_exact_gp_district,1,once,0
42237,0,1,ST,GENW,dhar,BARGAON,UDAIPUR,Dhar,Udaipur,Badgaon,B_exact_gp_district,1,once,0
42239,1,1,GEN W,STW,iswal,BARGAON,UDAIPUR,Iswal,Udaipur,Badgaon,B_exact_gp_district,2,twice,0
42240,0,0,SC,GEN,kadiya,BARGAON,UDAIPUR,Kadiya,Udaipur,Badgaon,B_exact_gp_district,0,never,0
42241,0,0,ST,SC,kadmal,BARGAON,UDAIPUR,Kadmal,Udaipur,Badgaon,B_exact_gp_district,0,never,0
42242,1,1,GEN W,STW,kailashpuri,BARGAON,UDAIPUR,Kailashpuri,Udaipur,Badgaon,B_exact_gp_district,2,twice,0
42243,0,0,GEN,ST,kathar,BARGAON,UDAIPUR,Kathar,Udaipur,Badgaon,B_exact_gp_district,0,never,0
42244,0,1,SC,STW,kavita,BARGAON,UDAIPUR,Kavita,Udaipur,Badgaon,B_exact_gp_district,1,once,0
42245,0,0,ST,GEN,lakhawali,BARGAON,UDAIPUR,Lakhawali,Udaipur,Badgaon,B_exact_gp_district,0,never,0
42247,1,0,GEN W,GEN,loyra,BARGAON,UDAIPUR,Loyra,Udaipur,Badgaon,B_exact_gp_district,1,once,0
42248,0,0,GEN,ST,madar,BARGAON,UDAIPUR,Madar,Udaipur,Badgaon,B_exact_gp_district,0,never,0
42249,0,1,GEN,STW,rama,BARGAON,UDAIPUR,Rama,Udaipur,Badgaon,B_exact_gp_district,1,once,0
42250,0,1,ST,GENW,sapetiya,BARGAON,UDAIPUR,Sapetiya,Udaipur,Badgaon,B_exact_gp_district,1,once,0
42255,0,0,GEN,OBC,adinda,BHINDAR,UDAIPUR,Adinda,Udaipur,Vallabhnagar,B_exact_gp_district,0,never,0
42256,0,1,GEN,GENW,akola,BHINDAR,UDAIPUR,Akola,Udaipur,Kanod,B_exact_gp_district,1,once,0
42260,0,0,GEN,GEN,baggad,RIYAN,NAGAUR,Baggad,Udaipur,Bhinder,C_unique_gp_name_statewide,0,never,0
42261,0,1,ST,GENW,balathal,BHINDAR,UDAIPUR,Balathal,Udaipur,Vallabhnagar,B_exact_gp_district,1,once,0
42266,0,1,OBC,SCW,bhatewar,BHINDAR,UDAIPUR,Bhatewar,Udaipur,Vallabhnagar,B_exact_gp_district,1,once,0
42269,0,1,ST,OBCW,daroli,BHINDAR,UDAIPUR,Daroli,Udaipur,Vallabhnagar,B_exact_gp_district,1,once,0
42270,1,0,ST W,SC,dhamaniya,BHINDAR,UDAIPUR,Dhamaniya,Udaipur,Vallabhnagar,B_exact_gp_district,1,once,0
42271,1,1,GEN W,OBCW,dharta,BHINDAR,UDAIPUR,Dharta,Udaipur,Kanod,B_exact_gp_district,2,twice,0
42272,1,1,GEN,OBCW,dhava,LUNI,JODHPUR,Dhava,Udaipur,Vallabhnagar,C_unique_gp_name_statewide,2,twice,0
42274,0,1,OBC,GENW,gotipa,BHINDAR,UDAIPUR,Gotipa,Udaipur,Vallabhnagar,B_exact_gp_district,1,once,0
42276,0,0,GEN,OBC,heenta,BHINDAR,UDAIPUR,Heenta,Udaipur,Kanod,B_exact_gp_district,0,never,0
42277,0,1,SC,GENW,karanpur,BHINDAR,UDAIPUR,Karanpur,Udaipur,Vallabhnagar,B_exact_gp_district,1,once,0
42278,0,0,GEN,OBC,kedariya,BHINDAR,UDAIPUR,Kedariya,Udaipur,Bhinder,B_exact_gp_district,0,never,0
42279,0,0,GEN,GEN,kharsan,BHINDAR,UDAIPUR,Kharsan,Udaipur,Vallabhnagar,B_exact_gp_district,0,never,0
42280,1,0,ST W,SC,kheroda,BHINDAR,UDAIPUR,Kheroda,Udaipur,Bhinder,B_exact_gp_district,1,once,0
42281,1,0,ST W,GEN,keekawas,BHINDAR,UDAIPUR,Keekawas,Udaipur,Vallabhnagar,B_exact_gp_district,1,once,0
42282,0,0,OBC,GEN,kundai,BHINDAR,UDAIPUR,Kundai,Udaipur,Bhinder,B_exact_gp_district,0,never,0
42286,0,1,GEN,GENW,majawada,GOGUNDA,UDAIPUR,Majawada,Udaipur,Vallabhnagar,B_exact_gp_district,1,once,0
42288,1,0,GEN W,GEN,menar,BHINDAR,UDAIPUR,Menar,Udaipur,Vallabhnagar,B_exact_gp_district,1,once,0
42290,0,0,OBC,GEN,motida,BHINDAR,UDAIPUR,Motida,Udaipur,Kanod,B_exact_gp_district,0,never,0
42296,0,0,OBC,GEN,salera,BHINDAR,UDAIPUR,Salera,Udaipur,Kanod,B_exact_gp_district,0,never,0
42298,0,1,GEN,GENW,sarangpura (kanore),BHINDAR,UDAIPUR,Sarangpura (Kanore),Udaipur,Kanod,B_exact_gp_district,1,once,0
42301,0,1,ST,GENW,tarawat,BHINDAR,UDAIPUR,Tarawat,Udaipur,Vallabhnagar,B_exact_gp_district,1,once,0
42307,0,0,ST,ST,aad,DHARIAWAD,PRATAPGARH,Aad,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,0,never,0
42312,0,1,ST,STW,vajpura,DHARIAWAD,PRATAPGARH,Vajpura,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,1,once,0
42317,1,0,ST W,ST,bhojpur,DHARIAWAD,PRATAPGARH,Bhojpur,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,1,once,0
42318,1,1,ST W,STW,bildiya,DHARIAWAD,PRATAPGARH,Bildiya,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,2,twice,0
42319,0,0,ST,ST,chari,DHARIAWAD,PRATAPGARH,Chari,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,0,never,0
42330,1,0,ST W,ST,gadariyawas,DHARIAWAD,PRATAPGARH,Gadariyawas,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,1,once,0
42331,1,1,ST W,STW,gopalpura,DHARIAWAD,PRATAPGARH,Gopalpura,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,2,twice,0
42333,0,1,ST,STW,jhadoli,DHARIAWAD,PRATAPGARH,Jhadoli,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,1,once,0
42334,0,1,ST,STW,jawahar nagar,DHARIAWAD,PRATAPGARH,Jawahar Nagar,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,1,once,0
42341,1,0,ST W,ST,lodiya,DHARIAWAD,PRATAPGARH,Lodiya,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,1,once,0
42342,1,1,ST W,STW,lohagarh,DHARIAWAD,PRATAPGARH,Lohagarh,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,2,twice,0
42343,0,0,ST,ST,mandvi,DHARIAWAD,PRATAPGARH,Mandvi,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,0,never,0
42346,0,0,ST,ST,nad,DHARIAWAD,PRATAPGARH,Nad,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,0,never,0
42350,0,1,ST,STW,parel,DHARIAWAD,PRATAPGARH,Parel,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,1,once,0
42351,0,0,ST,ST,parsola,DHARIAWAD,PRATAPGARH,Parsola,Pratapgarh,Dhariawad,A_exact_gp_district_samiti,0,never,0
42356,0,1,ST,STW,alsigarh,GIRWA,UDAIPUR,Alsigarh,Udaipur,Barapal,B_exact_gp_district,1,once,0
42357,1,1,ST W,STW,bachhar,GIRWA,UDAIPUR,Bachhar,Udaipur,Girwa,A_exact_gp_district_samiti,2,twice,0
42359,0,1,ST,STW,balicha,GIRWA,UDAIPUR,Balicha,Udaipur,Girwa,A_exact_gp_district_samiti,1,once,0
42360,0,0,GEN,GEN,bambora,GIRWA,UDAIPUR,Bambora,Udaipur,Kurabar,B_exact_gp_district,0,never,0
42361,0,0,ST,ST,barapal,GIRWA,UDAIPUR,Barapal,Udaipur,Barapal,B_exact_gp_district,0,never,0
42368,0,1,GEN,GENW,bori,GIRWA,UDAIPUR,Bori,Udaipur,Kurabar,B_exact_gp_district,1,once,0
42373,1,0,ST W,ST,dantisar,GIRWA,UDAIPUR,Dantisar,Udaipur,Kurabar,B_exact_gp_district,1,once,0
42375,0,0,ST,ST,dodawali,GIRWA,UDAIPUR,Dodawali,Udaipur,Girwa,A_exact_gp_district_samiti,0,never,0
42377,1,0,ST W,ST,jagat,GIRWA,UDAIPUR,Jagat,Udaipur,Kurabar,B_exact_gp_district,1,once,0
42382,0,1,ST,STW,kaya,GIRWA,UDAIPUR,Kaya,Udaipur,Barapal,B_exact_gp_district,1,once,0
42383,1,0,GEN W,GEN,kot,GIRWA,UDAIPUR,Kot,Udaipur,Kurabar,B_exact_gp_district,1,once,0
42384,1,1,GEN W,GENW,kurabad,GIRWA,UDAIPUR,Kurabad,Udaipur,Kurabar,B_exact_gp_district,2,twice,0
42386,1,1,GEN W,GENW,lalpura,GIRWA,UDAIPUR,Lalpura,Udaipur,Kurabar,B_exact_gp_district,2,twice,0
42389,0,1,ST,STW,paduna,GIRWA,UDAIPUR,Paduna,Udaipur,Barapal,B_exact_gp_district,1,once,0
42394,0,0,ST,ST,saru,GIRWA,UDAIPUR,Saru,Udaipur,Barapal,B_exact_gp_district,0,never,0
42396,1,1,GEN W,GENW,shishvi,GIRWA,UDAIPUR,Shishvi,Udaipur,Kurabar,B_exact_gp_district,2,twice,0
42397,0,0,ST,ST,sisarma,GIRWA,UDAIPUR,Sisarma,Udaipur,Girwa,A_exact_gp_district_samiti,0,never,0
42399,0,1,SC,GENW,sulawas,GIRWA,UDAIPUR,Sulawas,Udaipur,Kurabar,B_exact_gp_district,1,once,0
42400,0,0,ST,ST,tidi,GIRWA,UDAIPUR,Tidi,Udaipur,Barapal,B_exact_gp_district,0,never,0
42401,0,1,ST,STW,titardi,GIRWA,UDAIPUR,Titardi,Udaipur,Girwa,A_exact_gp_district_samiti,1,once,0
42402,0,0,GEN,GEN,vallabh,GIRWA,UDAIPUR,Vallabh,Udaipur,Kurabar,B_exact_gp_district,0,never,0
42405,0,0,GEN,ST,bhanpura,GOGUNDA,UDAIPUR,Bhanpura,Udaipur,Sayra,B_exact_gp_district,0,never,0
42408,1,0,ST W,GEN,chhali,GOGUNDA,UDAIPUR,Chhali,Udaipur,Gogunda,A_exact_gp_district_samiti,1,once,0
42410,1,0,ST W,OBC,chitrawas,GOGUNDA,UDAIPUR,Chitrawas,Udaipur,Sayra,B_exact_gp_district,1,once,0
42413,0,0,GEN,GEN,dhol,GOGUNDA,UDAIPUR,Dhol,Udaipur,Sayra,B_exact_gp_district,0,never,0
42415,0,1,GEN,STW,diyan,GOGUNDA,UDAIPUR,Diyan,Udaipur,Sayra,B_exact_gp_district,1,once,0
42416,0,0,ST,GEN,gogunda,GOGUNDA,UDAIPUR,Gogunda,Udaipur,Gogunda,A_exact_gp_district_samiti,0,never,0
42417,0,1,ST,GENW,gundali,GOGUNDA,UDAIPUR,Gundali,Udaipur,Sayra,B_exact_gp_district,1,once,0
42418,1,1,GEN W,STW,jaswantgarh,GOGUNDA,UDAIPUR,Jaswantgarh,Udaipur,Gogunda,A_exact_gp_district_samiti,2,twice,0
42419,0,1,OBC,GENW,jhadoli,GOGUNDA,UDAIPUR,Jhadoli,Udaipur,Gogunda,A_exact_gp_district_samiti,1,once,0
42421,0,0,GEN,SC,kamol,GOGUNDA,UDAIPUR,Kamol,Udaipur,Sayra,B_exact_gp_district,0,never,0
42422,0,1,SC,GENW,karda,GOGUNDA,UDAIPUR,Karda,Udaipur,Sayra,B_exact_gp_district,1,once,0
42424,0,1,GEN,SCW,majawadi,GOGUNDA,UDAIPUR,Majawadi,Udaipur,Gogunda,A_exact_gp_district_samiti,1,once,0
42426,0,1,GEN,STW,modi,GOGUNDA,UDAIPUR,Modi,Udaipur,Gogunda,A_exact_gp_district_samiti,1,once,0
42429,0,0,ST,GEN,padrada,GOGUNDA,UDAIPUR,Padrada,Udaipur,Sayra,B_exact_gp_district,0,never,0
42431,0,0,GEN,ST,paner,GOGUNDA,UDAIPUR,Paner,Udaipur,Sayra,B_exact_gp_district,0,never,0
42433,0,0,GEN,ST,punawali,GOGUNDA,UDAIPUR,Punawali,Udaipur,Sayra,B_exact_gp_district,0,never,0
42438,1,1,GEN W,STW,semad,GOGUNDA,UDAIPUR,Semad,Udaipur,Sayra,B_exact_gp_district,2,twice,0
42439,0,1,GEN,SCW,singhada,BAYANA,BHARATPUR,Singhada,Udaipur,Sayra,C_unique_gp_name_statewide,1,once,0
42441,1,1,ST W,GENW,tarpal,GOGUNDA,UDAIPUR,Tarpal,Udaipur,Gogunda,A_exact_gp_district_samiti,2,twice,0
42442,0,0,ST,GEN,tirol,GOGUNDA,UDAIPUR,Tirol,Udaipur,Sayra,B_exact_gp_district,0,never,0
42444,0,0,ST,ST,ambasa,JHADOL,UDAIPUR,Ambasa,Udaipur,Phalasiyan,B_exact_gp_district,0,never,0
42445,1,0,ST W,ST,amiwara,JHADOL,UDAIPUR,Amiwara,Udaipur,Phalasiyan,B_exact_gp_district,1,once,0
42446,1,1,ST W,GENW,aamliya,BALI,PALI,Aamliya,Udaipur,Phalasiyan,C_unique_gp_name_statewide,2,twice,0
42449,0,0,ST,ST,atatiya,JHADOL,UDAIPUR,Atatiya,Udaipur,Jhadol,A_exact_gp_district_samiti,0,never,0
42450,0,1,ST,STW,badrana,JHADOL,UDAIPUR,Badrana,Udaipur,Jhadol,A_exact_gp_district_samiti,1,once,0
42453,0,1,ST,STW,birothi,JHADOL,UDAIPUR,Birothi,Udaipur,Phalasiyan,B_exact_gp_district,1,once,0
42455,1,1,ST W,STW,chandwas,JHADOL,UDAIPUR,Chandwas,Udaipur,Jhadol,A_exact_gp_district_samiti,2,twice,0
42458,1,1,ST W,STW,dharavan,JHADOL,UDAIPUR,Dharavan,Udaipur,Phalasiyan,B_exact_gp_district,2,twice,0
42460,0,1,ST,STW,godana,JHADOL,UDAIPUR,Godana,Udaipur,Jhadol,A_exact_gp_district_samiti,1,once,0
42461,0,0,ST,ST,gogla,JHADOL,UDAIPUR,Gogla,Udaipur,Jhadol,A_exact_gp_district_samiti,0,never,0
42462,0,0,ST,ST,goran,JHADOL,UDAIPUR,Goran,Udaipur,Jhadol,A_exact_gp_district_samiti,0,never,0
42463,0,0,ST,ST,gorana,JHADOL,UDAIPUR,Gorana,Udaipur,Jhadol,A_exact_gp_district_samiti,0,never,0
42464,0,1,ST,STW,garanwas,JHADOL,UDAIPUR,Garanwas,Udaipur,Phalasiyan,B_exact_gp_district,1,once,0
42469,0,0,ST,ST,kanthariya,JHADOL,UDAIPUR,Kanthariya,Udaipur,Jhadol,A_exact_gp_district_samiti,0,never,0
42470,0,1,ST,STW,khakhad,JHADOL,UDAIPUR,Khakhad,Udaipur,Jhadol,A_exact_gp_district_samiti,1,once,0
42471,0,1,ST,STW,khati kamdi,JHADOL,UDAIPUR,Khati Kamdi,Udaipur,Phalasiyan,B_exact_gp_district,1,once,0
42472,0,1,ST,STW,kolyari,JHADOL,UDAIPUR,Kolyari,Udaipur,Phalasiyan,B_exact_gp_district,1,once,0
42473,0,0,ST,ST,lunawaton ka kheda,JHADOL,UDAIPUR,Lunawaton Ka Kheda,Udaipur,Jhadol,A_exact_gp_district_samiti,0,never,0
42476,0,0,ST,ST,magwas,JHADOL,UDAIPUR,Magwas,Udaipur,Jhadol,A_exact_gp_district_samiti,0,never,0
42484,0,0,ST,ST,pipalbara,JHADOL,UDAIPUR,Pipalbara,Udaipur,Phalasiyan,B_exact_gp_district,0,never,0
42486,0,1,ST,STW,som,JHADOL,UDAIPUR,Som,Udaipur,Phalasiyan,B_exact_gp_district,1,once,0
42487,0,0,ST,ST,sultanji ka kherwara,JHADOL,UDAIPUR,Sultanji Ka Kherwara,Udaipur,Jhadol,A_exact_gp_district_samiti,0,never,0
42488,1,0,ST W,ST,thobawara,JHADOL,UDAIPUR,Thobawara,Udaipur,Jhadol,A_exact_gp_district_samiti,1,once,0
